"image","xmin","ymin","xmax","ymax","label"
"Erythema_ab_igne_29.jpg",71.47141861491039,5.383446530753553,243.5426635170162,141.58144069914036,"Erythema_ab_igne"
"Erythema_ab_igne_30.jpg",33.33851747950774,2.5135221416447435,102.6281231466363,119.29991583272712,"Erythema_ab_igne"
"Erythema_ab_igne_30.jpg",188.50177722705672,11.374745764699922,253.24781142916763,157.24414392069082,"Erythema_ab_igne"
"Erythema_ab_igne_3.jpg",66.24180401388239,19.779067187242106,157.41331749355672,87.06582717895508,"Erythema_ab_igne"
"Erythema_ab_igne_31.jpg",30.180470403715464,114.13903743315508,375.2785204991087,622.0577866661357,"Erythema_ab_igne"
"Erythema_ab_igne_32.jpg",0,20.761499047916843,221.54410640351745,166.09197516619844,"Erythema_ab_igne"
"Erythema_ab_igne_33.jpg",28.402065001812176,11.19264359809983,229.02061226441685,181.09912955055773,"Erythema_ab_igne"
"Erythema_ab_igne_34.jpg",5.000003263912099,88.12834387794535,185.9625668449198,184.59893700910763,"Erythema_ab_igne"
"Erythema_ab_igne_35.jpg",29.337208713005943,4.110970214052228,246.5263546029317,181.00000000000003,"Erythema_ab_igne"
"Erythema_ab_igne_36.jpg",156.84811171664987,113.07593254864535,237.27822252499158,199.71016370803915,"Erythema_ab_igne"
"Erythema_ab_igne_36.jpg",129.3212398405998,18.487701354817276,249.10617951423887,55.46309996416225,"Erythema_ab_igne"
"Erythema_ab_igne_39.jpg",0.8337033258411354,51.24919944395993,248.10346339651957,134.8663101604278,"Erythema_ab_igne"
"Erythema_ab_igne_39.jpg",161.3202748881552,23.445991679308886,255.1623685603629,48.75935828877005,"Erythema_ab_igne"
"Erythema_ab_igne_39.jpg",2.079399460542178,136.94117647058823,151.5623653924059,178.4385026737968,"Erythema_ab_igne"
"Erythema_ab_igne_40.jpg",31.30606860158311,19.795724654580184,183.58400941712875,171.96042416822468,"Erythema_ab_igne"
"Erythema_ab_igne_37.jpg",19.2519259251717,1.060859492567719,244.7889533574713,154.33299374189534,"Erythema_ab_igne"
"Erythema_ab_igne_4.jpg",57.51266757758681,40.87486789315779,190.38640715268428,139.63850900578626,"Erythema_ab_igne"
"Erythema_ab_igne_38.jpg",18.39737396097228,39.93068274716044,308.85660731021557,442.00000000000006,"Erythema_ab_igne"
"Erythema_ab_igne_38.jpg",342.97094657919405,46.262359472017316,581.7713214620431,435.9042420400404,"Erythema_ab_igne"
"Erythema_ab_igne_44.jpg",20.155519253599877,34.42780748663102,99.91708425883374,126.78930843577666,"Erythema_ab_igne"
"Erythema_ab_igne_44.jpg",6.38715505163654,114.20535302799654,39.62114197974112,212.2652442646537,"Erythema_ab_igne"
"Erythema_ab_igne_41.jpg",37.39888474036907,59.83315689168512,109.28301181135505,186.85990391695566,"Erythema_ab_igne"
"Erythema_ab_igne_41.jpg",126.1271642224542,63.15722468575055,179.2692187079068,216.53904830198238,"Erythema_ab_igne"
"Erythema_ab_igne_43.jpg",48.35828904147353,29.720853693345013,224.6644899213143,325.9219481932288,"Erythema_ab_igne"
"Erythema_ab_igne_43.jpg",397.94832535885166,35.765777322697765,620.0941934247907,447.32407954414896,"Erythema_ab_igne"
"Erythema_ab_igne_45.jpg",140.13909162755536,30.57548581636869,213.98351524517486,172,"Erythema_ab_igne"
"Erythema_ab_igne_42.jpg",123.55282279006417,943.6791902429918,2694.276889572237,2629.679144385027,"Erythema_ab_igne"
"Erythema_ab_igne_47.jpg",22.188756343296596,4.709090380745138,70.6887563432966,212.74011540540397,"Erythema_ab_igne"
"Erythema_ab_igne_47.jpg",101.7287478855678,14.68128659253452,158.54303359985352,234.34651983740494,"Erythema_ab_igne"
"Erythema_ab_igne_46.jpg",8.438666247967006,12.78502730507264,270.4461079990997,257.18716577540107,"Erythema_ab_igne"
"Erythema_ab_igne_48.jpg",23.557142857142857,179.22247257334658,165.4023150852748,259,"Erythema_ab_igne"
"Erythema_ab_igne_48.jpg",66.25447485787528,23.545454545454547,184.317327771868,165.37220519366747,"Erythema_ab_igne"
"Erythema_ab_igne_49.jpg",1.3358731449398535,19.159358978271484,85.5668396251471,144.4181845761875,"Erythema_ab_igne"
"Erythema_ab_igne_49.jpg",131.83964021435344,20.966845609287525,189.49990780882257,145.32192789169557,"Erythema_ab_igne"
"Erythema_ab_igne_5.jpg",13.57867547425474,56.80213903743315,200.92285813742535,226,"Erythema_ab_igne"
"Erythema_ab_igne_51.jpg",21.465231326102316,24.2779632721202,122.34621457329618,142.47746243739564,"Erythema_ab_igne"
"Erythema_ab_igne_50.jpg",58.96596785489925,30.708023764870383,205.1270853474527,148.35294117647058,"Erythema_ab_igne"
"Erythema_ab_igne_53.jpg",151.5623653924059,42.11978847075273,250.1796157011288,176.36363636363635,"Erythema_ab_igne"
"Erythema_ab_igne_53.jpg",80.97318703569248,57.68128183946252,126.0256857097985,118.26737967914437,"Erythema_ab_igne"
"Erythema_ab_igne_54.jpg",22.34114671043961,46.24593501091003,285.43394680434335,134.7684449672699,"Erythema_ab_igne"
"Erythema_ab_igne_52.jpg",90.10105250784773,258.2620320855615,832.0601525622045,609.4984320982255,"Erythema_ab_igne"
"Erythema_ab_igne_57.jpg",186.70633494972944,39.42245989304813,236.9418733943246,134.4513432303852,"Erythema_ab_igne"
"Erythema_ab_igne_57.jpg",157.85205620253632,66.60321330514184,180.89396920270784,167.85668765797334,"Erythema_ab_igne"
"Erythema_ab_igne_57.jpg",115.91991097151399,79.88235294117646,151.62451129235666,166.4042875728505,"Erythema_ab_igne"
"Erythema_ab_igne_57.jpg",52.60653771802098,59.341181219580335,100.76622785922294,145.24064171122996,"Erythema_ab_igne"
"Erythema_ab_igne_57.jpg",102.63447866230429,75.94011170086375,113.22131767958223,148.97540740150816,"Erythema_ab_igne"
"Erythema_ab_igne_57.jpg",12.750248709124717,51.664174288989386,50.32310775178159,126.56684491978609,"Erythema_ab_igne"
"Erythema_ab_igne_59.jpg",69.76196142284569,51.664174288989386,221.94393168661543,158.1048223322088,"Erythema_ab_igne"
"Erythema_ab_igne_56.jpg",14.890381969105114,0,123.9279561360677,179.5668417374718,"Erythema_ab_igne"
"Erythema_ab_igne_56.jpg",186.26492901426374,27.946523268592546,236.92675355853459,192.080210721429,"Erythema_ab_igne"
"Erythema_ab_igne_58.jpg",113.93231277059282,14.733693352357589,460.14615307226916,840.7412045728714,"Erythema_ab_igne"
"Erythema_ab_igne_55.jpg",105.727176881394,164.27807486631016,1133.7810239936166,1148.5775609959894,"Erythema_ab_igne"
"Erythema_ab_igne_6.jpg",1.9127372207155653,1.7112303545130767,252,161.49732620320856,"Erythema_ab_igne"
"Erythema_ab_igne_62.jpg",6.439316132264529,93.7839588022487,127.47900182689597,150.0128405565884,"Erythema_ab_igne"
"Erythema_ab_igne_62.jpg",150.31667717759737,27.59572429962974,259,122.62459576448654,"Erythema_ab_igne"
"Erythema_ab_igne_61.jpg",131.64188916755447,27.529413355863028,231.71463234641337,78.20855614973262,"Erythema_ab_igne"
"Erythema_ab_igne_61.jpg",59.089163485440345,87.59358288770053,151.44794977361508,139.31551438601898,"Erythema_ab_igne"
"Erythema_ab_igne_61.jpg",22.395833333333336,129.09625986680626,59.29765310576468,163.71657754010693,"Erythema_ab_igne"
"Erythema_ab_igne_60.jpg",25.585382749348348,7.529013450644419,257.7818245427454,158.55250437826686,"Erythema_ab_igne"
"Erythema_ab_igne_63.jpg",78.21930989888415,38.87107109146373,192.70853544912725,143.6041866034568,"Erythema_ab_igne"
"Erythema_ab_igne_65.jpg",0.5711332283627797,0,245.84723523898782,174.1949060850919,"Erythema_ab_igne"
"Erythema_ab_igne_64.jpg",6.173721007621103,0,184.7037796666203,51.55080703490558,"Erythema_ab_igne"
"Erythema_ab_igne_68.jpg",16.224852167845526,8.939037027206012,224.15838931110756,166.86203533315404,"Erythema_ab_igne"
"Erythema_ab_igne_67.jpg",110.20299028495394,96.1197838604769,167.67549577082298,255.24491531453668,"Erythema_ab_igne"
"Erythema_ab_igne_67.jpg",16.077098344901643,115.4609670384045,62.993433006256225,265.20855614973266,"Erythema_ab_igne"
"Erythema_ab_igne_69.jpg",42.12225503397085,154.05347593582886,88.3821283095723,269.5935828877005,"Erythema_ab_igne"
"Erythema_ab_igne_70.jpg",32.01030927835052,2.278279539014472,256.91752577319585,170,"Erythema_ab_igne"
"Erythema_ab_igne_7.jpg",0,0,220.52288277045008,182.3529411764706,"Erythema_ab_igne"
"Erythema_ab_igne_72.jpg",33.32239739115035,54.2195490629125,63.050609184629806,127.30403772740092,"Erythema_ab_igne"
"Erythema_ab_igne_72.jpg",221.4386129334583,44.96218353451352,274.559520088632,117.0721994636101,"Erythema_ab_igne"
"Erythema_ab_igne_72.jpg",50.86691658856608,11.099704375201451,77.91471972907942,52.757863192755025,"Erythema_ab_igne"
"Erythema_ab_igne_73.jpg",159.61669818799948,22.097327941241748,217.46374629518812,165.16042780748663,"Erythema_ab_igne"
"Erythema_ab_igne_73.jpg",21.831423401688784,29.842781617679695,82.63914528399239,172.90588582900753,"Erythema_ab_igne"
"Erythema_ab_igne_9.jpg",73.78928571428571,47.92192830376447,183.7630293709891,151.79893893481577,"Erythema_ab_igne"
"Erythema_ab_igne_9.jpg",39.09446640014648,6.371123522998177,158.54303359985352,48.19892942459188,"Erythema_ab_igne"
"Erythema_ab_igne_9.jpg",62.9287478855678,156.50802139037432,190.968739427839,259,"Erythema_ab_igne"
"Erythema_ab_igne_9.jpg",6.114462171282087,171.18931326636655,48.79446640014648,259,"Erythema_ab_igne"
"Erythema_ab_igne_8.jpg",15.574389440502097,35.89518954027145,225.05816014352925,165.1593551227753,"Erythema_ab_igne"
"Erythema_ab_igne_74.jpg",0.294119279014873,11.122996284362467,189.3850397936163,186.3101571638954,"Erythema_ab_igne"
"Erythema_chronicum_migrans_1.jpg",76.11361449899026,10.009624889190185,249.5404137324361,169.7550770968677,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_10.jpg",46.207874101461826,6.227438149775376,206.6817369541501,168.7613239525759,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_12.jpg",18.298969072164947,26.45123436081577,245.5154576252416,145.42701058186276,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_11.jpg",6.712577962577963,60.791447277375084,145.3238137100442,239.27273184220422,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_13.jpg",41.31161771501814,90.58075077648469,134.7087521144322,195.8427934289616,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_14.jpg",66.20589312385111,68.23529411764706,202.20588235294122,176.94118724149817,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_15.jpg",93.58481467049482,25.596085618479183,212.85380083707975,110.4472025423385,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_18.jpg",28.09147299397405,5.730075442302008,248.27067804738755,155.0290861332096,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_18.jpg",142.733642578125,168.07463700700515,142.733642578125,168.07463700700515,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_19.jpg",22.396881040722256,51.62246330791616,144.85119748213654,201.715503468233,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_21.jpg",13.08300509099253,72.62032085561496,136.1988351703407,191.51016675979696,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_21.jpg",201.18240864052322,47.30695028866038,252.4633642284569,93.36898395721924,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_2.jpg",42.4675365919136,32.23529411764706,171.48745691063868,207.18504015264665,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_22.jpg",83.3893212959268,4.732547169811321,152.05586118260163,70.07896135438163,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_22.jpg",87.20413462559308,83.67292543807119,150.6253118684835,151.16575380721181,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_22.jpg",159.2086259436138,9.025375538951945,223.10666508482456,63.40122732486364,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_23.jpg",47.60188645582933,49.662030306729406,195.34867437490146,169.27058467762993,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_24.jpg",146.54640119100353,37.17348552220304,227.78351773920747,94.29011074657171,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_28.jpg",51.93908153701968,4.500834882839665,238.8174382990057,171.9689913392896,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_26.jpg",73.49578085187002,8.979429723427048,227.79758385441076,160.2356281599472,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_30.jpg",53.792990259377355,89.70588235294119,142.57372660809253,202.64706331140857,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_3.jpg",34.84651277013752,70.40000221946023,122.07637524557957,155.63636363636363,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_31.jpg",27.872730601917613,22.91431554559654,222.54545454545453,142.3225232674873,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_32.jpg",60.78725398313028,0,148.73477038425494,127.90263950504374,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_33.jpg",24.882235528942115,40.294119890998395,143.28863172093313,198.2352986055262,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_34.jpg",73.27085457455922,8.754683988947534,228.24743640903236,156.86439070175322,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_35.jpg",44.640521705031155,21.99358367919922,199.72910836321077,146.48555833133145,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_36.jpg",46.148081013501645,23.825265513675312,154.4142547006795,87.66526608534262,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_37.jpg",148.81951219512194,104.1112315132019,240.0131522722942,183.78609625668454,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_38.jpg",112.4793678354994,66.0705898509306,172.00584435388674,107.36470749798943,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_39.jpg",18.66710238827649,14.955966587824923,232.55875631974135,156.6171229184585,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_40.jpg",37.201685411190475,16.257866137914803,215.27854420341058,122.9079321706938,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_42.jpg",37.377931922196794,39.820320006997825,192.40860571959473,156.61176810035093,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_45.jpg",84.40371184452398,3.852016225861074,228.9089982827012,153.38240637894873,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_44.jpg",50.86565272693328,53.5427807486631,159.39506081973803,133.31551169329148,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_46.jpg",63.843152435500464,40.18395804338915,192.56885108371014,160.30375320516168,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_49.jpg",101.66495883587709,34.507090423066735,184.9020653164264,107.993688645091,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_48.jpg",39.82621055235837,48.609627504399754,205.62833490218705,200.93582887700535,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_5.jpg",51.87608834492792,0.8444160190024395,238.0913323785841,161.94797723943535,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_51.jpg",71.65155029296875,0.5832833383597579,230.6783661203286,145.30172543993183,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_52.jpg",111.52124080068054,0,181.35794551888688,85.45684118438186,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_55.jpg",99.02833004713585,101.89091075550425,177.54488633852657,178.25455544211644,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_57.jpg",47.91237113402062,62.30782079549027,206.67525773195877,176.07375815187814,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_56.jpg",49.94845046210534,26.946080397491023,188.5051609314594,152.0866982168844,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_59.jpg",102.67051183956185,58.82150423728813,207.1818520457474,128.10964164087326,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_6.jpg",94.60824742268042,102.17298620472782,155.59629535478416,170.97995442929474,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_6.jpg",21.5542284778713,96.69472533516262,87.80742602790755,166.37820192419963,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_6.jpg",98.3377420012484,30.298205267864724,160.42268041237116,82.23211998317552,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_6.jpg",179.0701030927835,61.852991220225455,237.64494175861793,116.41647282476009,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_6.jpg",34.49773698000564,39.06342265916907,90.87876958158827,75.43907984857972,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_60.jpg",26.086180357603695,15.272727272727273,178.6243223814635,230.1090947931463,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_61.jpg",34.53208188959621,27.19251612290979,210.68182552562038,198.7700498040347,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_62.jpg",15.624677169421487,20.85882272567341,233.5337712942076,190.46845241281437,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_63.jpg",25.458768077732362,7.91772359369709,250.67527849649647,154.54434638717225,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_64.jpg",62.201037849347614,40.325156527776095,226.18042621415916,118.73754561574836,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_67.jpg",19.249245234034518,83.24706280550218,155.58140842056878,223.64493173201458,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_65.jpg",22.589006696428573,34.03529519065816,147.49450549450552,125.45241285517892,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_65.jpg",48.751652644230774,158.08129629859314,150.58900669642858,250.06096685888934,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_66.jpg",84.38020975958442,37.7624415878422,194.23258446762244,133.25467120714424,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_69.jpg",75.4020618556701,34.416486978530884,219.26349820795747,143.3889904499054,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_7.jpg",7.870598793029785,77.75829294786095,192.83170572916666,214.93048128342244,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_72.jpg",29.93599979887975,41.89091026591745,73.41617130498004,85.01391079336564,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_72.jpg",103.32805616740087,44.663101604278076,171.16946585903082,125.36470823236965,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_72.jpg",43.19589757709251,72.69305517839237,95.92719393154599,130.60107421875,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_72.jpg",55.22233400050764,188.50910500919116,114.1210077092511,259.97005817596926,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_72.jpg",107.95360682819383,190.66524534174465,154.95594713656388,245.4930622284425,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_72.jpg",95.00207438868048,132.44919786096256,149.5835627753304,179.2684632979612,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_73.jpg",67.10742609083039,3.487500852292722,179.53052569517155,98.21903579299514,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_8.jpg",94.85999648890544,64.54229983375185,214.053423128423,149.12389414953805,"Erythema_elevatum_diutinum"
"Erythema_chronicum_migrans_74.jpg",90.63843757875503,39.55507939384583,171.49864935105845,146.1818181818182,"Erythema_chronicum_migrans"
"Erythema_chronicum_migrans_9.jpg",120.73917525773196,68.00437359099693,177.92845704383456,142.22929760315498,"Erythema_elevatum_diutinum"
"Erythema_chronicum_migrans_75.jpg",62.64949654992205,50.698399100074155,177.95470859242135,155.63743991137824,"Erythema_chronicum_migrans"
"Erythema_elevatum_diutinum_13.jpg",29.104123711340204,54.001347460365814,155.56021596377656,155.11649734455034,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_10.jpg",29.366887636337147,132.68556572409236,75.363331010456,219.94225021607096,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_10.jpg",100.02408124202098,142.10374120212492,168.1874873159622,239.60962566844918,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_10.jpg",113.04716337214144,43.4898416855756,168.4645701216974,128.2534738224458,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_10.jpg",27.150182910329708,29.362567901611328,84.23012877442274,108.58609837006757,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_12.jpg",16.53401891963998,117.40054009499565,57.95258071742107,158.6389301878749,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_12.jpg",161.053618440923,118.0692775478304,194.4556802965931,162.87422770686194,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_12.jpg",208.26187605710373,115.17143792781299,248.78970431298325,161.9825834386489,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_12.jpg",140.78968732381605,29.796826625386995,193.78763226381284,82.62654968828609,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_12.jpg",24.995881385409955,39.60487956233069,53.72164948453609,73.93304783493372,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_14.jpg",64.23051216676063,68.35416872895398,95.77856659250162,101.22363816589868,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_14.jpg",177.45773195876288,66.40794694189931,205.7645492711018,105.11607349085874,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_15.jpg",22.35463753926385,81.21405632061193,61.381443298969074,124.30134586734664,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_15.jpg",96.33402716253221,86.57317234271139,146.7257797398518,115.72676023198754,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_15.jpg",60.30927835051546,153.66931148128614,120.77939125926224,192.04056911573883,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_17.jpg",11.02144139869926,38.322765948167486,89.47918285881121,159.21081614138473,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_17.jpg",198.3237113402062,38.322765948167486,292.22390992469394,149.7391857602703,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_16.jpg",66.2449550982603,9.386754212556061,188.39258064191364,163.49273545789583,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_18.jpg",5.068061465308779,51.411764705882355,73.5673894557823,162.89413003360525,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_18.jpg",122.03133916530479,117.97647678150851,178.61771719796315,164.51765531652114,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_19.jpg",11.117390407429093,19.92085788339217,61.66359163946195,175.4224598930481,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_19.jpg",109.26899383983573,35.38181704760873,152.94407537879397,178.09840025876295,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_2.jpg",4.7628847102529,3.712707182320442,87.40207318178157,52.96795485691471,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_2.jpg",110.41237113402062,1.7325938525120856,159.89690721649484,63.61104689118612,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_2.jpg",211.36083229300903,1.7325938525120856,295.73198141510954,128.7071870413933,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_2.jpg",129.46392885188467,134.8950323452607,186.1237075648357,167.07182792537117,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_20.jpg",26.002862613529704,39.18288980575806,93.52936438031415,126.37860752044514,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_22.jpg",46.44000162340931,41.0151781652016,225.6037308211179,132.10385321269743,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_21.jpg",0,39.250930975291354,254.03361476622905,164.52256121254493,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_23.jpg",19.56701030927835,111.56088206327752,179.47464284995166,164.6061782305249,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_23.jpg",43.16783321419942,21.86611130345574,150.8164948453608,96.85287180511794,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_23.jpg",201.14886965407538,16.561584446072995,260.87339471246776,162.43615810380996,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_25.jpg",76.35814756413096,13.743174867372256,186.36474873650934,151.89669808052682,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_26.jpg",26.75443624909391,3.550653862230705,85.49670429033102,146.77930399997175,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_26.jpg",162.60927835051547,13.384263493141194,217.93383398940884,167.94294362554203,"Erythema_elevatum_diutinum"
"Erythema_elevatum_diutinum_24.jpg",13.957100591715976,62.77540106951872,183.55867404674402,270.08021390374336,"Erythema_elevatum_diutinum"
